CPT only copyright 2014 American Medical Association. All rights reserved.,,,,,,
"""2014 Part B National Summary Data File
Code Range: 14) Dental Procedures (D0000 - D9999)"" ",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-841,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
DENTAL PROCEDURES,D0120,,N/A,0,0,
DENTAL PROCEDURES,D0120,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0140,,N/A,87.37,68.5,
DENTAL PROCEDURES,D0140,TOTAL,N/A,87.37,68.5,
DENTAL PROCEDURES,D0145,,N/A,0,0,
DENTAL PROCEDURES,D0145,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0150,,29,1631.43,1279.04,
DENTAL PROCEDURES,D0150,TOTAL,29,1631.43,1279.04,
DENTAL PROCEDURES,D0160,,N/A,0,0,
DENTAL PROCEDURES,D0160,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0170,,N/A,0,0,
DENTAL PROCEDURES,D0170,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0180,,N/A,0,0,
DENTAL PROCEDURES,D0180,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0190,,N/A,0,0,
DENTAL PROCEDURES,D0190,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0191,,N/A,0,0,
DENTAL PROCEDURES,D0191,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0210,,N/A,0,0,
DENTAL PROCEDURES,D0210,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0220,,N/A,0,0,
DENTAL PROCEDURES,D0220,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0230,,N/A,0,0,
DENTAL PROCEDURES,D0230,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0240,,N/A,0,0,
DENTAL PROCEDURES,D0240,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0250,,N/A,0,0,
DENTAL PROCEDURES,D0250,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0260,,N/A,0,0,
DENTAL PROCEDURES,D0260,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0270,,N/A,0,0,
DENTAL PROCEDURES,D0270,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0272,,N/A,0,0,
DENTAL PROCEDURES,D0272,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0273,,N/A,0,0,
DENTAL PROCEDURES,D0273,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0274,,N/A,0,0,
DENTAL PROCEDURES,D0274,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0277,,N/A,0,0,
DENTAL PROCEDURES,D0277,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0290,,N/A,0,0,
DENTAL PROCEDURES,D0290,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0310,,N/A,0,0,
DENTAL PROCEDURES,D0310,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0320,,N/A,0,0,
DENTAL PROCEDURES,D0320,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0321,,N/A,0,0,
DENTAL PROCEDURES,D0321,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0322,,N/A,0,0,
DENTAL PROCEDURES,D0322,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0330,,N/A,0,0,
DENTAL PROCEDURES,D0330,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0340,,N/A,0,0,
DENTAL PROCEDURES,D0340,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0350,,N/A,0,0,
DENTAL PROCEDURES,D0350,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0360,,N/A,0,0,
DENTAL PROCEDURES,D0360,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0362,,N/A,0,0,
DENTAL PROCEDURES,D0362,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0363,,N/A,0,0,
DENTAL PROCEDURES,D0363,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0364,,N/A,0,0,
DENTAL PROCEDURES,D0364,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0365,,N/A,0,0,
DENTAL PROCEDURES,D0365,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0366,,N/A,0,0,
DENTAL PROCEDURES,D0366,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0367,,N/A,0,0,
DENTAL PROCEDURES,D0367,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0368,,N/A,0,0,
DENTAL PROCEDURES,D0368,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0369,,N/A,0,0,
DENTAL PROCEDURES,D0369,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0380,,N/A,0,0,
DENTAL PROCEDURES,D0380,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0381,,N/A,0,0,
DENTAL PROCEDURES,D0381,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0382,,N/A,0,0,
DENTAL PROCEDURES,D0382,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0383,,N/A,0,0,
DENTAL PROCEDURES,D0383,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0384,,N/A,0,0,
DENTAL PROCEDURES,D0384,TOTAL,N/A,0,0,
DENTAL PROCEDURES,D0385,,N/A,0,0,
DENTAL PROCEDURES,D0385,TOTAL,N/A,0,0,
